state_name|postcode|locality_name|SA1_MAINCODE_2016|LGA_CODE_2020|longitude|latitude
NORTHERN TERRITORY|0822|HAYES CREEK|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|HIDDEN VALLEY|70102101501|71000|130.9036719|-12.45024526
NORTHERN TERRITORY|0822|HOTHAM|70203105716|79399|131.4058522|-12.34404225
NORTHERN TERRITORY|0822|HUGHES|70103103507|72300|131.1007772|-12.68638471
NORTHERN TERRITORY|0822|KAKADU|70203105717|74660|132.4751149|-12.8662473
NORTHERN TERRITORY|0822|KOOLPINYAH|70103103301|72300|131.2102168|-12.37090569
NORTHERN TERRITORY|0822|LAKE BENNETT|70203105711|70700|131.1944707|-12.93083352
NORTHERN TERRITORY|0822|LAMBELLS LAGOON|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|LITCHFIELD PARK|70203105708|79399|130.8462398|-13.25317338
NORTHERN TERRITORY|0822|LIVINGSTONE|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|LLOYD CREEK|70103103507|72300|131.1457668|-12.66634037
NORTHERN TERRITORY|0822|MANDORAH|70203105703|74560|130.7615787|-12.44295777
NORTHERN TERRITORY|0822|MANINGRIDA|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|MARANUNGA|70203105807|74550|130.7085705|-13.70834554
NORTHERN TERRITORY|0822|MARGARET RIVER|70203105716|79399|131.3574052|-13.19932137
NORTHERN TERRITORY|0822|MCMINNS LAGOON|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|MICKETT CREEK|70103103301|72300|130.951697|-12.379529
NORTHERN TERRITORY|0822|MIDDLE POINT|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|MILINGIMBI|70204106305|71300|134.9172943|-12.10344037
NORTHERN TERRITORY|0822|MILLWOOD|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|MILYAKBURRA|70204106201|71300|136.202001|-13.77934879
NORTHERN TERRITORY|0822|MINJILANG|70203106102|74660|132.5724813|-11.14470594
NORTHERN TERRITORY|0822|MOUNT BUNDEY|70203105716|79399|131.751956|-13.02955913
NORTHERN TERRITORY|0822|MURRUMUJUK|70103103301|72300|131.0779057|-12.29096291
NORTHERN TERRITORY|0822|NAUIYU|70203105807|74550|130.7310542|-13.72157548
NORTHERN TERRITORY|0822|NEMARLUK|70203105806|74680|130.4543865|-14.62289167
NORTHERN TERRITORY|0822|NGANMARRIYANGA|70203105804|74680|129.8834932|-14.33497868
NORTHERN TERRITORY|0822|NGUIU|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|NUMBULWAR|70205106604|73600|135.727696|-14.28113146
NORTHERN TERRITORY|0822|NUMBURINDI|70205106610|73600|135.7946389|-13.95994028
NORTHERN TERRITORY|0822|OENPELLI|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|PEPPIMENARTI|70203105805|74680|130.082796|-14.1456977
NORTHERN TERRITORY|0822|PIRLANGIMPI|70203106004|74050|130.4214678|-11.39026066
NORTHERN TERRITORY|0822|POINT STEPHENS|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|POINT STUART|70203105716|79399|131.8321645|-12.54034189
NORTHERN TERRITORY|0822|PULARUMPI|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|PULUMPA|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|RAKULA|70203105708|79399|130.3707089|-13.05159634
NORTHERN TERRITORY|0822|RAMINGINING|70204106301|71300|134.9259152|-12.32899612
NORTHERN TERRITORY|0822|ROBIN FALLS|70203105716|70700|131.1214742|-13.38650542
NORTHERN TERRITORY|0822|RUM JUNGLE|70203105711|70700|131.0198663|-12.99988524
NORTHERN TERRITORY|0822|SANDPALMS ROADHOUSE|70203106107|74660|133.3848319|-12.9305044
NORTHERN TERRITORY|0822|SOUTHPORT|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|STAPLETON|70203105711|70700|131.0258358|-13.18414806
NORTHERN TERRITORY|0822|THAMARRURR|70203105902|74680|129.6399677|-14.20132457
NORTHERN TERRITORY|0822|TIPPERARY|70203105807|74550|130.619275|-14.03882235
NORTHERN TERRITORY|0822|TIVENDALE|70102101701|79399|130.9502272|-12.46528731
NORTHERN TERRITORY|0822|TIWI ISLANDS|70203106002|74050|131.1875059|-11.51399925
NORTHERN TERRITORY|0822|TORTILLA FLATS|70203105711|70700|131.1778852|-13.08686447
NORTHERN TERRITORY|0822|TUMBLING WATERS|70103103502|72300|130.9609622|-12.75687265
NORTHERN TERRITORY|0822|UMBAKUMBA|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|VERNON ISLANDS|70103103301|79399|131.0936969|-12.05953061
NORTHERN TERRITORY|0822|VIRGINIA|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|WADEYE|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|WAGAIT BEACH|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|WAK WAK|70103103508|72300|131.236971|-12.66325075
NORTHERN TERRITORY|0822|WARRUWI|70203106108|74660|133.3782542|-11.65786276
NORTHERN TERRITORY|0822|WEDDELL|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|WEST ARNHEM|70203106107|74660|133.6471255|-12.25508592
NORTHERN TERRITORY|0822|WICKHAM|70103103501|72300|130.9100115|-12.54731927
NORTHERN TERRITORY|0822|WINNELLIE|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|WISHART|70102101701|79399|130.9321025|-12.45712713
NORTHERN TERRITORY|0822|WOOLANING|70204106204|71300|136.947051|-13.643283
NORTHERN TERRITORY|0822|WURRUMIYANGA|70203106003|74050|130.6254299|-11.75841975
NORTHERN TERRITORY|0822||70203106107|74660|133.29350935|-12.883798805
NORTHERN TERRITORY|0828|BERRIMAH|70102101203|72300|130.932068|-12.432024
NORTHERN TERRITORY|0828|KNUCKEY LAGOON|70102101203|72300|130.932068|-12.432024
NORTHERN TERRITORY|0828||70102101203|72300|130.932068|-12.432024
NORTHERN TERRITORY|0829|PINELANDS|70104103807|72800|130.9597671|-12.45763297
NORTHERN TERRITORY|0829||70104103807|72800|130.9597671|-12.45763297
NORTHERN TERRITORY|0830|ARCHER|70104104202|72800|130.9580765|-12.52139649
NORTHERN TERRITORY|0830|DRIVER|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|DURACK|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|FARRAR|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|GRAY|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|MARLOW LAGOON|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|MOULDEN|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|PALMERSTON|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|SHOAL BAY|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|WOODROFFE|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830|YARRAWONGA|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0830||70104103816|72800|130.96647775|-12.498233745
NORTHERN TERRITORY|0831|PALMERSTON|70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0831||70104103811|72800|130.974879|-12.475071
NORTHERN TERRITORY|0832|BAKEWELL|70104103605|72800|130.9936551|-12.49684676
NORTHERN TERRITORY|0832|BELLAMACK|70104104317|72800|130.9830307|-12.51562954
NORTHERN TERRITORY|0832|GUNN|70104103812|72800|130.957712|-12.502817
NORTHERN TERRITORY|0832|JOHNSTON|70104104203|72800|131.0063506|-12.49297483
NORTHERN TERRITORY|0832|MITCHELL|70104103812|72800|130.957712|-12.502817
NORTHERN TERRITORY|0832|ROSEBERY|70104103812|72800|130.957712|-12.502817
NORTHERN TERRITORY|0832|ROSEBERY HEIGHTS|70104103812|72800|130.957712|-12.502817
NORTHERN TERRITORY|0832|ZUCCOLI|70104104204|72800|131.0058233|-12.51070433
NORTHERN TERRITORY|0832||70104104404|72800|130.9820313|-12.504302185
NORTHERN TERRITORY|0834|VIRGINIA|70103103407|72300|131.0234875|-12.54686461
NORTHERN TERRITORY|0834||70103103407|72300|131.0234875|-12.54686461
NORTHERN TERRITORY|0835|COOLALINGA|70103103408|72300|131.0415|-12.5231
NORTHERN TERRITORY|0835|HOWARD SPRINGS|70103103116|72300|131.013741|-12.452568
NORTHERN TERRITORY|0835|VIRGINIA|70103103116|72300|131.013741|-12.452568
NORTHERN TERRITORY|0835||70103103105|72300|131.0276205|-12.487834
NORTHERN TERRITORY|0836|HERBERT|70103103205|72300|131.100668|-12.557754
NORTHERN TERRITORY|0836|HUMPTY DOO|70103103201|72300|131.1272564|-12.58487247
NORTHERN TERRITORY|0836||70103103205|72300|131.1139622|-12.571313235
NORTHERN TERRITORY|0837|MANTON|70103103510|72300|131.016647|-12.704767
NORTHERN TERRITORY|0837|NOONAMAH|70103103507|72300|131.094044|-12.64187171
NORTHERN TERRITORY|0837||70103103510|72300|131.0553455|-12.673319355
NORTHERN TERRITORY|0838|BERRY SPRINGS|70103103516|72300|131.0067348|-12.71878122
NORTHERN TERRITORY|0838||70103103516|72300|131.0067348|-12.71878122
NORTHERN TERRITORY|0839|COOLALINGA|70103103408|72300|131.0402017|-12.52001124
NORTHERN TERRITORY|0839||70103103408|72300|131.0402017|-12.52001124
NORTHERN TERRITORY|0840|DUNDEE BEACH|70203105708|79399|130.3529386|-12.72451307
NORTHERN TERRITORY|0840|DUNDEE DOWNS|70203105708|79399|130.5109414|-12.76554875
NORTHERN TERRITORY|0840|DUNDEE FOREST|70203105708|79399|130.4518371|-12.71366907
NORTHERN TERRITORY|0840||70203105708|79399|130.43194|-12.739608910000001
NORTHERN TERRITORY|0841|DARWIN RIVER|70103103515|72300|130.969862|-12.81922863
NORTHERN TERRITORY|0841||70103103515|72300|130.969862|-12.81922863
NORTHERN TERRITORY|0845|BATCHELOR|70203105710|70700|131.038475|-13.045118
NORTHERN TERRITORY|0845||70203105710|70700|131.038475|-13.045118
NORTHERN TERRITORY|0846|ADELAIDE RIVER|70203105711|70700|131.095002|-13.210299
NORTHERN TERRITORY|0846||70203105711|70700|131.095002|-13.210299
NORTHERN TERRITORY|0847|PINE CREEK|70203105808|74550|131.759154|-14.012122
NORTHERN TERRITORY|0847||70203105808|74550|131.759154|-14.012122
NORTHERN TERRITORY|0850|COSSACK|70205106711|72200|132.1721041|-14.46369137
NORTHERN TERRITORY|0850|EMUNGALAN|70205106721|72200|132.2418315|-14.4161067
NORTHERN TERRITORY|0850|KATHERINE|70205106503|73600|132.365352|-14.195911
NORTHERN TERRITORY|0850|KATHERINE EAST|70205106707|72200|132.2874375|-14.46576308
NORTHERN TERRITORY|0850|KATHERINE SOUTH|70205106708|72200|132.2598385|-14.48180579
NORTHERN TERRITORY|0850|LANSDOWNE|70205106718|72200|132.3888705|-14.43162875
NORTHERN TERRITORY|0850||70205106503|73600|132.2804873|-14.338858394999999
NORTHERN TERRITORY|0851|KATHERINE|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0851||70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|ARNOLD|70205106605|73600|134.3769898|-16.07839
NORTHERN TERRITORY|0852|BAINES|70205106811|74550|129.4842959|-15.90897497
NORTHERN TERRITORY|0852|BARUNGA|70205106501|73600|132.8673924|-14.52664756
NORTHERN TERRITORY|0852|BESWICK|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|BESWICK CREEK|70205106503|73600|133.3001701|-14.43207837
NORTHERN TERRITORY|0852|BINJARI|70205106714|72200|132.1841678|-14.5501072
NORTHERN TERRITORY|0852|BIRDUM|70205106508|73600|133.5378622|-16.23196977
NORTHERN TERRITORY|0852|BRADSHAW|70205106808|74550|130.534439|-15.09737856
NORTHERN TERRITORY|0852|BUCHANAN|70205106801|74550|129.6208296|-17.80951107
NORTHERN TERRITORY|0852|BULMAN WEEMOL|70205106503|73600|134.3037985|-13.65022603
NORTHERN TERRITORY|0852|CRESWELL|70202105501|70420|135.8076202|-17.82741422
NORTHERN TERRITORY|0852|DAGURAGU|70205106801|74550|130.8021087|-17.41926848
NORTHERN TERRITORY|0852|DALY WATERS|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|DELAMERE|70205106808|74550|131.6691884|-15.4019318
NORTHERN TERRITORY|0852|DUNMARRA|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|EDITH|70203105808|74550|131.8172473|-13.99360017
NORTHERN TERRITORY|0852|EDITH RIVER|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|ELSEY|70205106508|73600|133.546834|-15.07384438
NORTHERN TERRITORY|0852|ELSEY STATION|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|FLORINA|70205106722|72200|131.9083299|-14.5152899
NORTHERN TERRITORY|0852|FLYING FOX|70205106503|73600|134.1976975|-14.15932656
NORTHERN TERRITORY|0852|GREGORY|70205106808|74550|130.3336523|-16.34525224
NORTHERN TERRITORY|0852|GULUNG MARDRULK|70205106503|73600|133.5636211|-13.53798419
NORTHERN TERRITORY|0852|GURINDJI|70205106801|74550|131.0885202|-18.22634802
NORTHERN TERRITORY|0852|JILKMINGGAN|70205106507|73600|133.292842|-14.96147762
NORTHERN TERRITORY|0852|KALKARINDJI|70205106801|74550|130.832639|-17.44449505
NORTHERN TERRITORY|0852|KALKARINGI|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|KATHERINE|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|LAJAMANU|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|LARRIMAH|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|LIMMEN|70205106605|73600|134.936628|-15.104596
NORTHERN TERRITORY|0852|MANBULLOO|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|MARANBOY|70205106501|73600|132.864374|-14.524609
NORTHERN TERRITORY|0852|MATARANKA|70205106508|73600|133.0434117|-14.96983009
NORTHERN TERRITORY|0852|MCARTHUR|70205106602|73600|135.9389164|-16.26282987
NORTHERN TERRITORY|0852|MINIYERI|70205106605|73600|134.0797817|-15.2254374
NORTHERN TERRITORY|0852|NGUKURR|70205106608|73600|134.7440734|-14.73158731
NORTHERN TERRITORY|0852|NITMILUK|70205106503|73600|132.5362579|-14.11434123
NORTHERN TERRITORY|0852|NUMBULWAR|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|PELLEW ISLANDS|70205106602|73600|136.8142529|-15.66080497
NORTHERN TERRITORY|0852|PIGEON HOLE|70205106804|74550|131.215146|-16.79514658
NORTHERN TERRITORY|0852|ROBINSON RIVER|70205106603|73600|136.9827659|-16.75852817
NORTHERN TERRITORY|0852|STURT PLATEAU|70205106508|73600|132.6120699|-15.65938858
NORTHERN TERRITORY|0852|TANAMI EAST|70202105501|70420|132.7009096|-18.61662725
NORTHERN TERRITORY|0852|TIMBER CREEK|70205106802|74550|130.4960315|-15.66155041
NORTHERN TERRITORY|0852|TOP SPRINGS|70205106812|74550|131.8014849|-16.54851117
NORTHERN TERRITORY|0852|URALLA|70205106709|72200|132.2980338|-14.49121431
NORTHERN TERRITORY|0852|VENN|70205106722|72200|132.539518|-14.55560838
NORTHERN TERRITORY|0852|VICTORIA RIVER|70205106812|74550|131.5356628|-16.66340592
NORTHERN TERRITORY|0852|VICTORIA RIVER DOWNS|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|WARUMUNGU|70202105503|70420|133.952899|-20.02830877
NORTHERN TERRITORY|0852|WAVE HILL|70205106602|73600|137.050719|-15.711424
NORTHERN TERRITORY|0852|WILTON|70205106609|73600|134.9242872|-14.43717242
NORTHERN TERRITORY|0852|YARRALIN|70205106809|74550|130.8418661|-16.4525888
NORTHERN TERRITORY|0852||70205106508|73600|133.26750744999998|-16.78314648
NORTHERN TERRITORY|0853|TINDAL|70205106717|72200|132.3791217|-14.53113365
NORTHERN TERRITORY|0853|TINDAL RAAF|70205106717|72200|132.417121|-14.558122
NORTHERN TERRITORY|0853||70205106717|72200|132.39812135|-14.544627825
NORTHERN TERRITORY|0854|BORROLOOLA|70205106602|73600|136.424191|-16.503809
NORTHERN TERRITORY|0854|KING ASH BAY|70205106601|73600|136.3091159|-16.070754
NORTHERN TERRITORY|0854||70205106602|73600|136.36665345|-16.2872815
NORTHERN TERRITORY|0860|TENNANT CREEK|70202105503|70420|134.173599|-19.641301
NORTHERN TERRITORY|0860||70202105503|70420|134.173599|-19.641301
NORTHERN TERRITORY|0861|TENNANT CREEK|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0861||70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|AVON DOWNS|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|CALVERT|70205106603|73600|137.4667145|-16.79698963
NORTHERN TERRITORY|0862|CRESSWELL DOWNS|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|ELLIOTT|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|HELEN SPRINGS|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|MUCKATY STATION|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|NEWCASTLE WATERS|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|NICHOLSON|70202105502|70420|137.6072968|-18.45128815
NORTHERN TERRITORY|0862|PAMAYU|70202105501|70420|134.055559|-17.60786065
NORTHERN TERRITORY|0862|PHILLIP CREEK STATION|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|RENNER SPRINGS|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|TABLELANDS|70202105502|70420|135.5134605|-18.92862068
NORTHERN TERRITORY|0862|TENNANT CREEK|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|THREE WAYS|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|WARREGO|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|WOLLOGORANG STATION|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862|WYCLIFFE WELL|70202105501|70420|134.463153|-18.251528
NORTHERN TERRITORY|0862||70202105501|70420|135.8314279|-17.862805155
NORTHERN TERRITORY|0870|ALICE SPRINGS|70201104812|70200|133.86314|-23.702291
NORTHERN TERRITORY|0870|ARALUEN|70201104817|70200|133.853957|-23.6967102
NORTHERN TERRITORY|0870|BRAITLING|70201104502|70200|133.8633044|-23.67527346
NORTHERN TERRITORY|0870|CICCONE|70201104512|70200|133.8678028|-23.69234565
NORTHERN TERRITORY|0870|DESERT SPRINGS|70201104903|70200|133.8867138|-23.71460854
NORTHERN TERRITORY|0870|EAST SIDE|70201104603|70200|133.8971833|-23.69030677
NORTHERN TERRITORY|0870|GILLEN|70201104709|70200|133.8660005|-23.71080361
NORTHERN TERRITORY|0870|SADADEEN|70201104612|70200|133.9010002|-23.70326702
NORTHERN TERRITORY|0870|STUART|70201104501|70200|133.8823863|-23.6730301
NORTHERN TERRITORY|0870|THE GAP|70201104907|70200|133.8740968|-23.71393895
NORTHERN TERRITORY|0870|WHITE GUMS|70201105103|70200|133.7578528|-23.75188561
NORTHERN TERRITORY|0870||70201104701|70200|133.8294265|-23.712457854999997
NORTHERN TERRITORY|0871|ALICE SPRINGS|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0871||70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|AHERRENGE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|ALI CURUNG|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|ALICE SPRINGS|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|AMATA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|AMOONGUNA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|AMPILATWATJA|70201105209|70420|135.2469212|-21.66430243
NORTHERN TERRITORY|0872|ANATYE|70201105215|70620|136.9536687|-22.99400232
NORTHERN TERRITORY|0872|ANMATJERE|70201105410|70620|134.0970699|-22.3989311
NORTHERN TERRITORY|0872|ANTEWENEGERRDE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|AREYONGA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|ATITJERE|70201105207|70620|134.932556|-22.98205755
NORTHERN TERRITORY|0872|AYERS ROCK|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|BARROW CREEK|70202105503|70420|133.975551|-21.379898
NORTHERN TERRITORY|0872|BURT PLAIN|70201105201|72330|133.4488082|-23.36823008
NORTHERN TERRITORY|0872|CANTEEN CREEK|70202105503|70420|135.586508|-20.64026544
NORTHERN TERRITORY|0872|CHILLA WELL|70201105402|70620|131.3745808|-21.64196866
NORTHERN TERRITORY|0872|COSTELLO|70202105503|70420|136.7750667|-21.00078643
NORTHERN TERRITORY|0872|DAVENPORT|70202105503|70420|134.8291358|-20.94859492
NORTHERN TERRITORY|0872|DOCKER RIVER|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|ENGAWALA|70201105208|70620|134.4572304|-22.80352884
NORTHERN TERRITORY|0872|ERLDUNDA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|FINKE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|GHAN|70201105008|72330|133.945318|-25.50869599
NORTHERN TERRITORY|0872|HAASTS BLUFF|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|HALE|70201105216|72330|134.965227|-24.08113872
NORTHERN TERRITORY|0872|HART|70201105215|70620|135.5988293|-23.02087465
NORTHERN TERRITORY|0872|HART RANGE|70201105215|70620|134.8333333|-23.1666667
NORTHERN TERRITORY|0872|HERMANNSBURG|70201105312|72330|132.7960098|-23.93802519
NORTHERN TERRITORY|0872|HUGH|70201105216|72330|133.610012|-24.11229981
NORTHERN TERRITORY|0872|IMAMPA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|IMANPA|70201105005|72330|132.5687636|-25.1175562
NORTHERN TERRITORY|0872|ININTI STORE|70201105309|72330|131.6138326|-23.4686864
NORTHERN TERRITORY|0872|JAY CREEK|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|KALTUKATJARA|70201105004|72330|129.094528|-24.87255301
NORTHERN TERRITORY|0872|KINTORE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|KULGERA|70201105008|72330|133.5|-25.833333
NORTHERN TERRITORY|0872|KUNPARRKA|70201105310|72330|131.6609525|-23.34766035
NORTHERN TERRITORY|0872|LAKE MACKAY|70201105301|70620|129.836553|-22.56770511
NORTHERN TERRITORY|0872|LARAMBA|70201105405|70620|132.7623588|-22.54343571
NORTHERN TERRITORY|0872|MEREENIE|70201105312|72330|131.8260951|-23.89506921
NORTHERN TERRITORY|0872|MOUNT LIEBIG|70201105304|72330|131.2776674|-23.26801669
NORTHERN TERRITORY|0872|MOUNT ZEIL|70201105312|72330|132.3999432|-23.30598045
NORTHERN TERRITORY|0872|MULGA BORE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|MURPUTJA HOMELANDS|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|MUTITJULU|70201105003|72330|131.0673597|-25.35069546
NORTHERN TERRITORY|0872|NAMATJIRA|70201105312|72330|132.5066498|-23.92272359
NORTHERN TERRITORY|0872|NYIRRIPI|70201105301|70620|130.5638643|-22.64924233
NORTHERN TERRITORY|0872|PAPUNYA|70201105305|72330|131.9131315|-23.20480045
NORTHERN TERRITORY|0872|PETERMANN|70201105007|72330|129.9128112|-25.06768646
NORTHERN TERRITORY|0872|PITJANTJATJARA HOMELANDS|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|SANDOVER|70201105212|70420|135.4818322|-21.98353618
NORTHERN TERRITORY|0872|SANTA TERESA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|SIMPSON|70201105009|72330|136.92241|-25.0115767
NORTHERN TERRITORY|0872|TANAMI|70201105301|70620|130.5073968|-20.02389415
NORTHERN TERRITORY|0872|TARA|70202105503|70420|133.9991919|-21.48332153
NORTHERN TERRITORY|0872|THANGKENHARENGE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|TI TREE|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|TITJIKALA|70201105206|72330|134.0751086|-24.68023025
NORTHERN TERRITORY|0872|ULURU|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|UMPANGARA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|URAPUNTJA|70201105301|70620|131.298809|-21.949513
NORTHERN TERRITORY|0872|WALLACE ROCKHOLE|70201105307|72330|133.0920217|-24.12316757
NORTHERN TERRITORY|0872|WANARN|70201105301|70620|131.298809|-21.949513
